Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/api/v5/addons/search/?app=firefox&q=lmwWwgxBHG&lang=en-US,1,0,24205,24205.0,24205,24205,82.0,0.008408473910912767,0.0,24000,24000,24000,24000,24000,24000,24000,24000,24000,24000,24000
GET,/api/v5/addons/search/?app=firefox&q=lpwbWeWANP&lang=en-US,1,0,10857,10857.0,10857,10857,82.0,0.008408473910912767,0.0,11000,11000,11000,11000,11000,11000,11000,11000,11000,11000,11000
GET,/api/v5/addons/search/?app=firefox&q=lvoHXmjBFE&lang=en-US,1,0,23940,23940.0,23940,23940,82.0,0.008408473910912767,0.0,24000,24000,24000,24000,24000,24000,24000,24000,24000,24000,24000
GET,/api/v5/addons/search/?app=firefox&q=lwLjIQfBeb&lang=en-US,1,0,24771,24771.0,24771,24771,82.0,0.008408473910912767,0.0,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000
GET,/api/v5/addons/search/?app=firefox&q=lwhXECAJOZ&lang=en-US,1,0,24568,24568.0,24568,24568,82.0,0.008408473910912767,0.0,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000
GET,/api/v5/addons/search/?app=firefox&q=mEkPWvPrxn&lang=en-US,1,0,25198,25198.0,25198,25198,82.0,0.008408473910912767,0.0,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000
GET,/api/v5/addons/search/?app=firefox&q=mKDCNOLZqF&lang=en-US,1,0,22313,22313.0,22313,22313,82.0,0.008408473910912767,0.0,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000
GET,/api/v5/addons/search/?app=firefox&q=mOMNlhMKAQ&lang=en-US,1,0,25451,25451.0,25451,25451,82.0,0.008408473910912767,0.0,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000
GET,/api/v5/addons/search/?app=firefox&q=mWaMqOJabZ&lang=en-US,1,0,25855,25855.0,25855,25855,82.0,0.008408473910912767,0.0,26000,26000,26000,26000,26000,26000,26000,26000,26000,26000,26000
GET,/api/v5/addons/search/?app=firefox&q=mepgvqLHJE&lang=en-US,1,0,18092,18092.0,18092,18092,82.0,0.008408473910912767,0.0,18000,18000,18000,18000,18000,18000,18000,18000,18000,18000,18000
GET,/api/v5/addons/search/?app=firefox&q=mnTKidYxoV&lang=en-US,1,0,7184,7184.0,7184,7184,82.0,0.008408473910912767,0.0,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200
GET,/api/v5/addons/search/?app=firefox&q=muUAZbbjOR&lang=en-US,1,0,9024,9024.0,9024,9024,82.0,0.008408473910912767,0.0,9000,9000,9000,9000,9000,9000,9000,9000,9000,9000,9000
GET,/api/v5/addons/search/?app=firefox&q=muthWoFHQU&lang=en-US,1,0,24833,24833.0,24833,24833,82.0,0.008408473910912767,0.0,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000
GET,/api/v5/addons/search/?app=firefox&q=nBorYXuzwo&lang=en-US,1,0,25137,25137.0,25137,25137,82.0,0.008408473910912767,0.0,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000
GET,/api/v5/addons/search/?app=firefox&q=nDHcAKltDk&lang=en-US,1,0,25701,25701.0,25701,25701,82.0,0.008408473910912767,0.0,26000,26000,26000,26000,26000,26000,26000,26000,26000,26000,26000
GET,/api/v5/addons/search/?app=firefox&q=nGyOmrSgCm&lang=en-US,1,0,25806,25806.0,25806,25806,82.0,0.008408473910912767,0.0,26000,26000,26000,26000,26000,26000,26000,26000,26000,26000,26000
GET,/api/v5/addons/search/?app=firefox&q=nORUWfcmpZ&lang=en-US,1,0,11487,11487.0,11487,11487,82.0,0.008408473910912767,0.0,11000,11000,11000,11000,11000,11000,11000,11000,11000,11000,11000
GET,/api/v5/addons/search/?app=firefox&q=nQyziqmcUj&lang=en-US,1,0,5955,5955.0,5955,5955,82.0,0.008408473910912767,0.0,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000
GET,/api/v5/addons/search/?app=firefox&q=nReHiPUWwc&lang=en-US,1,0,24875,24875.0,24875,24875,82.0,0.008408473910912767,0.0,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000
GET,/api/v5/addons/search/?app=firefox&q=nahXYdMtCq&lang=en-US,1,0,25540,25540.0,25540,25540,82.0,0.008408473910912767,0.0,26000,26000,26000,26000,26000,26000,26000,26000,26000,26000,26000
GET,/api/v5/addons/search/?app=firefox&q=nwjuQBqJXI&lang=en-US,1,0,18213,18213.0,18213,18213,82.0,0.008408473910912767,0.0,18000,18000,18000,18000,18000,18000,18000,18000,18000,18000,18000
GET,/api/v5/addons/search/?app=firefox&q=oNMPLyxSTI&lang=en-US,1,0,23036,23036.0,23036,23036,82.0,0.008408473910912767,0.0,23000,23000,23000,23000,23000,23000,23000,23000,23000,23000,23000
GET,/api/v5/addons/search/?app=firefox&q=oOFIHtTJaa&lang=en-US,1,0,15899,15899.0,15899,15899,82.0,0.008408473910912767,0.0,16000,16000,16000,16000,16000,16000,16000,16000,16000,16000,16000
GET,/api/v5/addons/search/?app=firefox&q=oPFZvaeWbi&lang=en-US,1,0,14345,14345.0,14345,14345,82.0,0.008408473910912767,0.0,14000,14000,14000,14000,14000,14000,14000,14000,14000,14000,14000
GET,/api/v5/addons/search/?app=firefox&q=oPRLrBEYDE&lang=en-US,1,0,25117,25117.0,25117,25117,82.0,0.008408473910912767,0.0,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000
GET,/api/v5/addons/search/?app=firefox&q=oSDsYZTHPV&lang=en-US,1,0,23332,23332.0,23332,23332,82.0,0.008408473910912767,0.0,23000,23000,23000,23000,23000,23000,23000,23000,23000,23000,23000
GET,/api/v5/addons/search/?app=firefox&q=oYDRCxJNud&lang=en-US,1,0,24737,24737.0,24737,24737,82.0,0.008408473910912767,0.0,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000
GET,/api/v5/addons/search/?app=firefox&q=ogmKOBCiYQ&lang=en-US,1,0,24365,24365.0,24365,24365,82.0,0.008408473910912767,0.0,24000,24000,24000,24000,24000,24000,24000,24000,24000,24000,24000
GET,/api/v5/addons/search/?app=firefox&q=ojTAHFqLVi&lang=en-US,1,0,22913,22913.0,22913,22913,82.0,0.008408473910912767,0.0,23000,23000,23000,23000,23000,23000,23000,23000,23000,23000,23000
GET,/api/v5/addons/search/?app=firefox&q=opkpFvHNpe&lang=en-US,1,0,25160,25160.0,25160,25160,82.0,0.008408473910912767,0.0,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000
GET,/api/v5/addons/search/?app=firefox&q=ouLIBVrbpV&lang=en-US,1,0,25361,25361.0,25361,25361,82.0,0.008408473910912767,0.0,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000
GET,/api/v5/addons/search/?app=firefox&q=owxnoxTPgH&lang=en-US,1,0,21771,21771.0,21771,21771,82.0,0.008408473910912767,0.0,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000
GET,/api/v5/addons/search/?app=firefox&q=pAborlJMOM&lang=en-US,1,0,24506,24506.0,24506,24506,82.0,0.008408473910912767,0.0,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000
GET,/api/v5/addons/search/?app=firefox&q=pGdgPceoDU&lang=en-US,1,0,23266,23266.0,23266,23266,82.0,0.008408473910912767,0.0,23000,23000,23000,23000,23000,23000,23000,23000,23000,23000,23000
GET,/api/v5/addons/search/?app=firefox&q=pPrASHhORn&lang=en-US,1,0,25220,25220.0,25220,25220,82.0,0.008408473910912767,0.0,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000
GET,/api/v5/addons/search/?app=firefox&q=pYCrYrFkbG&lang=en-US,1,0,24630,24630.0,24630,24630,82.0,0.008408473910912767,0.0,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000
GET,/api/v5/addons/search/?app=firefox&q=pZaFZdtfVe&lang=en-US,1,0,13276,13276.0,13276,13276,82.0,0.008408473910912767,0.0,13000,13000,13000,13000,13000,13000,13000,13000,13000,13000,13000
GET,/api/v5/addons/search/?app=firefox&q=pldKkwqVjQ&lang=en-US,1,0,13502,13502.0,13502,13502,82.0,0.008408473910912767,0.0,14000,14000,14000,14000,14000,14000,14000,14000,14000,14000,14000
GET,/api/v5/addons/search/?app=firefox&q=ptIhxOyPTZ&lang=en-US,1,0,25206,25206.0,25206,25206,82.0,0.008408473910912767,0.0,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000
GET,/api/v5/addons/search/?app=firefox&q=qCYtRFsEOw&lang=en-US,1,0,23273,23273.0,23273,23273,82.0,0.008408473910912767,0.0,23000,23000,23000,23000,23000,23000,23000,23000,23000,23000,23000
GET,/api/v5/addons/search/?app=firefox&q=qFTyoEqsdl&lang=en-US,1,0,9731,9731.0,9731,9731,82.0,0.008408473910912767,0.0,9700,9700,9700,9700,9700,9700,9700,9700,9700,9700,9700
GET,/api/v5/addons/search/?app=firefox&q=qMeWcnWKcw&lang=en-US,1,0,24666,24666.0,24666,24666,82.0,0.008408473910912767,0.0,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000
GET,/api/v5/addons/search/?app=firefox&q=qMfQqbYqCN&lang=en-US,1,0,3202,3202.0,3202,3202,82.0,0.008408473910912767,0.0,3200,3200,3200,3200,3200,3200,3200,3200,3200,3200,3200
GET,/api/v5/addons/search/?app=firefox&q=qrvRGDrFhL&lang=en-US,1,0,24538,24538.0,24538,24538,82.0,0.008408473910912767,0.0,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000
GET,/api/v5/addons/search/?app=firefox&q=qxFCokeVcH&lang=en-US,1,0,4999,4999.0,4999,4999,82.0,0.008408473910912767,0.0,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000
GET,/api/v5/addons/search/?app=firefox&q=rGKHXufoDN&lang=en-US,1,0,23532,23532.0,23532,23532,82.0,0.008408473910912767,0.0,24000,24000,24000,24000,24000,24000,24000,24000,24000,24000,24000
GET,/api/v5/addons/search/?app=firefox&q=rLSiBZomFa&lang=en-US,1,0,26049,26049.0,26049,26049,82.0,0.008408473910912767,0.0,26000,26000,26000,26000,26000,26000,26000,26000,26000,26000,26000
GET,/api/v5/addons/search/?app=firefox&q=rfkQYZfMHQ&lang=en-US,1,0,25304,25304.0,25304,25304,82.0,0.008408473910912767,0.0,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000
GET,/api/v5/addons/search/?app=firefox&q=roFBIzOexn&lang=en-US,1,0,24430,24430.0,24430,24430,82.0,0.008408473910912767,0.0,24000,24000,24000,24000,24000,24000,24000,24000,24000,24000,24000
GET,/api/v5/addons/search/?app=firefox&q=rqfOuOGnBB&lang=en-US,1,0,24557,24557.0,24557,24557,82.0,0.008408473910912767,0.0,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000
GET,/api/v5/addons/search/?app=firefox&q=rqnSRZjuvq&lang=en-US,1,0,25869,25869.0,25869,25869,82.0,0.008408473910912767,0.0,26000,26000,26000,26000,26000,26000,26000,26000,26000,26000,26000
GET,/api/v5/addons/search/?app=firefox&q=rzctrpHAlZ&lang=en-US,1,0,24456,24456.0,24456,24456,82.0,0.008408473910912767,0.0,24000,24000,24000,24000,24000,24000,24000,24000,24000,24000,24000
GET,/api/v5/addons/search/?app=firefox&q=sVIHoFzGMm&lang=en-US,1,0,24207,24207.0,24207,24207,82.0,0.008408473910912767,0.0,24000,24000,24000,24000,24000,24000,24000,24000,24000,24000,24000
GET,/api/v5/addons/search/?app=firefox&q=saqwjWHEro&lang=en-US,1,0,25070,25070.0,25070,25070,82.0,0.008408473910912767,0.0,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000
GET,/api/v5/addons/search/?app=firefox&q=shDuEWSXSr&lang=en-US,1,0,24727,24727.0,24727,24727,82.0,0.008408473910912767,0.0,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000
GET,/api/v5/addons/search/?app=firefox&q=shLooTqHGm&lang=en-US,1,0,25032,25032.0,25032,25032,82.0,0.008408473910912767,0.0,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000
GET,/api/v5/addons/search/?app=firefox&q=sykBmFzjyj&lang=en-US,1,0,6511,6511.0,6511,6511,82.0,0.008408473910912767,0.0,6500,6500,6500,6500,6500,6500,6500,6500,6500,6500,6500
GET,/api/v5/addons/search/?app=firefox&q=tAkvjOFBXZ&lang=en-US,1,0,25219,25219.0,25219,25219,82.0,0.008408473910912767,0.0,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000
GET,/api/v5/addons/search/?app=firefox&q=tDRqcTWuqN&lang=en-US,1,0,23324,23324.0,23324,23324,82.0,0.008408473910912767,0.0,23000,23000,23000,23000,23000,23000,23000,23000,23000,23000,23000
GET,/api/v5/addons/search/?app=firefox&q=tLaaojpJys&lang=en-US,1,0,22548,22548.0,22548,22548,82.0,0.008408473910912767,0.0,23000,23000,23000,23000,23000,23000,23000,23000,23000,23000,23000
GET,/api/v5/addons/search/?app=firefox&q=tMgxSLnxAu&lang=en-US,1,0,23171,23171.0,23171,23171,82.0,0.008408473910912767,0.0,23000,23000,23000,23000,23000,23000,23000,23000,23000,23000,23000
GET,/api/v5/addons/search/?app=firefox&q=tMxRFHxmNx&lang=en-US,1,0,24289,24289.0,24289,24289,82.0,0.008408473910912767,0.0,24000,24000,24000,24000,24000,24000,24000,24000,24000,24000,24000
GET,/api/v5/addons/search/?app=firefox&q=tPdeOGPIVk&lang=en-US,1,0,25331,25331.0,25331,25331,82.0,0.008408473910912767,0.0,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000
GET,/api/v5/addons/search/?app=firefox&q=tSMcTcJtUH&lang=en-US,1,0,24279,24279.0,24279,24279,82.0,0.008408473910912767,0.0,24000,24000,24000,24000,24000,24000,24000,24000,24000,24000,24000
GET,/api/v5/addons/search/?app=firefox&q=tSVDACpkgv&lang=en-US,1,0,25676,25676.0,25676,25676,82.0,0.008408473910912767,0.0,26000,26000,26000,26000,26000,26000,26000,26000,26000,26000,26000
GET,/api/v5/addons/search/?app=firefox&q=tdHnIYuuAU&lang=en-US,1,0,25379,25379.0,25379,25379,82.0,0.008408473910912767,0.0,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000
GET,/api/v5/addons/search/?app=firefox&q=tdXnMQFbGP&lang=en-US,1,0,20864,20864.0,20864,20864,82.0,0.008408473910912767,0.0,21000,21000,21000,21000,21000,21000,21000,21000,21000,21000,21000
GET,/api/v5/addons/search/?app=firefox&q=thkkwfFqPN&lang=en-US,1,0,17992,17992.0,17992,17992,82.0,0.008408473910912767,0.0,18000,18000,18000,18000,18000,18000,18000,18000,18000,18000,18000
GET,/api/v5/addons/search/?app=firefox&q=tmEKubNwKL&lang=en-US,1,0,2381,2381.0,2381,2381,82.0,0.008408473910912767,0.0,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400
GET,/api/v5/addons/search/?app=firefox&q=tnUsSSygOk&lang=en-US,1,0,4017,4017.0,4017,4017,82.0,0.008408473910912767,0.0,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000
GET,/api/v5/addons/search/?app=firefox&q=tvKDaXsyHO&lang=en-US,1,0,23690,23690.0,23690,23690,82.0,0.008408473910912767,0.0,24000,24000,24000,24000,24000,24000,24000,24000,24000,24000,24000
GET,/api/v5/addons/search/?app=firefox&q=tzdMHNkMlG&lang=en-US,1,0,24974,24974.0,24974,24974,82.0,0.008408473910912767,0.0,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000
GET,/api/v5/addons/search/?app=firefox&q=uAkxervqLW&lang=en-US,1,0,23869,23869.0,23869,23869,82.0,0.008408473910912767,0.0,24000,24000,24000,24000,24000,24000,24000,24000,24000,24000,24000
GET,/api/v5/addons/search/?app=firefox&q=uDNHCdgdSs&lang=en-US,1,0,25452,25452.0,25452,25452,82.0,0.008408473910912767,0.0,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000
GET,/api/v5/addons/search/?app=firefox&q=uScwEOQJcG&lang=en-US,1,0,25094,25094.0,25094,25094,82.0,0.008408473910912767,0.0,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000
GET,/api/v5/addons/search/?app=firefox&q=uaNBJCZkFb&lang=en-US,1,0,24904,24904.0,24904,24904,82.0,0.008408473910912767,0.0,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000
GET,/api/v5/addons/search/?app=firefox&q=ueKtjpdGyQ&lang=en-US,1,0,25243,25243.0,25243,25243,82.0,0.008408473910912767,0.0,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000
GET,/api/v5/addons/search/?app=firefox&q=umKpSKYeKj&lang=en-US,1,0,24249,24249.0,24249,24249,82.0,0.008408473910912767,0.0,24000,24000,24000,24000,24000,24000,24000,24000,24000,24000,24000
GET,/api/v5/addons/search/?app=firefox&q=unhdFvDIPD&lang=en-US,1,0,19722,19722.0,19722,19722,82.0,0.008408473910912767,0.0,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000
GET,/api/v5/addons/search/?app=firefox&q=uqzHlCkMvq&lang=en-US,1,0,5237,5237.0,5237,5237,82.0,0.008408473910912767,0.0,5200,5200,5200,5200,5200,5200,5200,5200,5200,5200,5200
GET,/api/v5/addons/search/?app=firefox&q=vIZQvthFvw&lang=en-US,1,0,15495,15495.0,15495,15495,82.0,0.008408473910912767,0.0,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000
GET,/api/v5/addons/search/?app=firefox&q=vXOkFucpRj&lang=en-US,1,0,8318,8318.0,8318,8318,82.0,0.008408473910912767,0.0,8300,8300,8300,8300,8300,8300,8300,8300,8300,8300,8300
GET,/api/v5/addons/search/?app=firefox&q=vhanwOfVDJ&lang=en-US,1,0,26269,26269.0,26269,26269,82.0,0.008408473910912767,0.0,26000,26000,26000,26000,26000,26000,26000,26000,26000,26000,26000
GET,/api/v5/addons/search/?app=firefox&q=vkTjlTbNuZ&lang=en-US,1,0,24441,24441.0,24441,24441,82.0,0.008408473910912767,0.0,24000,24000,24000,24000,24000,24000,24000,24000,24000,24000,24000
GET,/api/v5/addons/search/?app=firefox&q=vqSUDvzTNM&lang=en-US,1,0,25814,25814.0,25814,25814,82.0,0.008408473910912767,0.0,26000,26000,26000,26000,26000,26000,26000,26000,26000,26000,26000
GET,/api/v5/addons/search/?app=firefox&q=vsWOfTswYn&lang=en-US,1,0,24757,24757.0,24757,24757,82.0,0.008408473910912767,0.0,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000
GET,/api/v5/addons/search/?app=firefox&q=vuuFlQioCT&lang=en-US,1,0,3217,3217.0,3217,3217,82.0,0.008408473910912767,0.0,3200,3200,3200,3200,3200,3200,3200,3200,3200,3200,3200
GET,/api/v5/addons/search/?app=firefox&q=vvwXpXGsEB&lang=en-US,1,0,24384,24384.0,24384,24384,82.0,0.008408473910912767,0.0,24000,24000,24000,24000,24000,24000,24000,24000,24000,24000,24000
GET,/api/v5/addons/search/?app=firefox&q=vvysquPNzT&lang=en-US,1,0,24824,24824.0,24824,24824,82.0,0.008408473910912767,0.0,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000
GET,/api/v5/addons/search/?app=firefox&q=vylYqZTLNu&lang=en-US,1,0,21530,21530.0,21530,21530,82.0,0.008408473910912767,0.0,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000
GET,/api/v5/addons/search/?app=firefox&q=wKoRXftFIf&lang=en-US,1,0,22744,22744.0,22744,22744,82.0,0.008408473910912767,0.0,23000,23000,23000,23000,23000,23000,23000,23000,23000,23000,23000
GET,/api/v5/addons/search/?app=firefox&q=wTHuHWcesz&lang=en-US,1,0,24227,24227.0,24227,24227,82.0,0.008408473910912767,0.0,24000,24000,24000,24000,24000,24000,24000,24000,24000,24000,24000
GET,/api/v5/addons/search/?app=firefox&q=wbwGcxZMLe&lang=en-US,1,0,22250,22250.0,22250,22250,82.0,0.008408473910912767,0.0,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000
GET,/api/v5/addons/search/?app=firefox&q=wbwMvdiVSj&lang=en-US,1,0,23407,23407.0,23407,23407,82.0,0.008408473910912767,0.0,23000,23000,23000,23000,23000,23000,23000,23000,23000,23000,23000
GET,/api/v5/addons/search/?app=firefox&q=wopHZuaxca&lang=en-US,1,0,11429,11429.0,11429,11429,82.0,0.008408473910912767,0.0,11000,11000,11000,11000,11000,11000,11000,11000,11000,11000,11000
GET,/api/v5/addons/search/?app=firefox&q=wsIbHtiWgt&lang=en-US,1,0,23074,23074.0,23074,23074,82.0,0.008408473910912767,0.0,23000,23000,23000,23000,23000,23000,23000,23000,23000,23000,23000
GET,/api/v5/addons/search/?app=firefox&q=wtJNQrhprm&lang=en-US,1,0,17535,17535.0,17535,17535,82.0,0.008408473910912767,0.0,18000,18000,18000,18000,18000,18000,18000,18000,18000,18000,18000
GET,/api/v5/addons/search/?app=firefox&q=wtYgvMIPOz&lang=en-US,1,0,24434,24434.0,24434,24434,82.0,0.008408473910912767,0.0,24000,24000,24000,24000,24000,24000,24000,24000,24000,24000,24000
GET,/api/v5/addons/search/?app=firefox&q=wxUKJbdlzk&lang=en-US,1,0,22962,22962.0,22962,22962,82.0,0.008408473910912767,0.0,23000,23000,23000,23000,23000,23000,23000,23000,23000,23000,23000
GET,/api/v5/addons/search/?app=firefox&q=wzFZcWfdqD&lang=en-US,1,0,25967,25967.0,25967,25967,82.0,0.008408473910912767,0.0,26000,26000,26000,26000,26000,26000,26000,26000,26000,26000,26000
GET,/api/v5/addons/search/?app=firefox&q=xBJkyHpFSO&lang=en-US,1,0,25993,25993.0,25993,25993,82.0,0.008408473910912767,0.0,26000,26000,26000,26000,26000,26000,26000,26000,26000,26000,26000
GET,/api/v5/addons/search/?app=firefox&q=xDHIIqlbhL&lang=en-US,1,0,25231,25231.0,25231,25231,82.0,0.008408473910912767,0.0,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000
GET,/api/v5/addons/search/?app=firefox&q=xTeEtAdNSc&lang=en-US,1,0,24090,24090.0,24090,24090,82.0,0.008408473910912767,0.0,24000,24000,24000,24000,24000,24000,24000,24000,24000,24000,24000
GET,/api/v5/addons/search/?app=firefox&q=xZZPWLdDQw&lang=en-US,1,0,24710,24710.0,24710,24710,82.0,0.008408473910912767,0.0,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000
GET,/api/v5/addons/search/?app=firefox&q=xeXZzvnceF&lang=en-US,1,0,25464,25464.0,25464,25464,82.0,0.008408473910912767,0.0,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000
GET,/api/v5/addons/search/?app=firefox&q=xyniAJfoPx&lang=en-US,1,0,26119,26119.0,26119,26119,82.0,0.008408473910912767,0.0,26000,26000,26000,26000,26000,26000,26000,26000,26000,26000,26000
GET,/api/v5/addons/search/?app=firefox&q=xzFYRHDfRt&lang=en-US,1,0,5970,5970.0,5970,5970,82.0,0.008408473910912767,0.0,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000
GET,/api/v5/addons/search/?app=firefox&q=xznHnXRiag&lang=en-US,1,0,15668,15668.0,15668,15668,82.0,0.008408473910912767,0.0,16000,16000,16000,16000,16000,16000,16000,16000,16000,16000,16000
GET,/api/v5/addons/search/?app=firefox&q=yUxBiYTLto&lang=en-US,1,0,25415,25415.0,25415,25415,82.0,0.008408473910912767,0.0,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000
GET,/api/v5/addons/search/?app=firefox&q=yWhzNHPzQh&lang=en-US,1,0,22831,22831.0,22831,22831,82.0,0.008408473910912767,0.0,23000,23000,23000,23000,23000,23000,23000,23000,23000,23000,23000
GET,/api/v5/addons/search/?app=firefox&q=yndJROowdz&lang=en-US,1,0,24253,24253.0,24253,24253,82.0,0.008408473910912767,0.0,24000,24000,24000,24000,24000,24000,24000,24000,24000,24000,24000
GET,/api/v5/addons/search/?app=firefox&q=yrqRwyCiBH&lang=en-US,1,0,23940,23940.0,23940,23940,82.0,0.008408473910912767,0.0,24000,24000,24000,24000,24000,24000,24000,24000,24000,24000,24000
GET,/api/v5/addons/search/?app=firefox&q=yyOJMeqDOS&lang=en-US,1,0,7601,7601.0,7601,7601,82.0,0.008408473910912767,0.0,7600,7600,7600,7600,7600,7600,7600,7600,7600,7600,7600
GET,/api/v5/addons/search/?app=firefox&q=yzXdTHMroO&lang=en-US,1,0,18010,18010.0,18010,18010,82.0,0.008408473910912767,0.0,18000,18000,18000,18000,18000,18000,18000,18000,18000,18000,18000
GET,/api/v5/addons/search/?app=firefox&q=zHDPgXTBfs&lang=en-US,1,0,22968,22968.0,22968,22968,82.0,0.008408473910912767,0.0,23000,23000,23000,23000,23000,23000,23000,23000,23000,23000,23000
GET,/api/v5/addons/search/?app=firefox&q=zQiKWiZJrY&lang=en-US,1,0,5104,5104.0,5104,5104,82.0,0.008408473910912767,0.0,5100,5100,5100,5100,5100,5100,5100,5100,5100,5100,5100
GET,/api/v5/addons/search/?app=firefox&q=zVgfNEpYUg&lang=en-US,1,0,16349,16349.0,16349,16349,82.0,0.008408473910912767,0.0,16000,16000,16000,16000,16000,16000,16000,16000,16000,16000,16000
GET,/api/v5/addons/search/?app=firefox&q=zXBwfbEBhi&lang=en-US,1,0,25289,25289.0,25289,25289,82.0,0.008408473910912767,0.0,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000
GET,/api/v5/addons/search/?app=firefox&q=zXDHnvcGik&lang=en-US,1,0,18267,18267.0,18267,18267,82.0,0.008408473910912767,0.0,18000,18000,18000,18000,18000,18000,18000,18000,18000,18000,18000
GET,/api/v5/addons/search/?app=firefox&q=zpjEYdWOjU&lang=en-US,1,0,23984,23984.0,23984,23984,82.0,0.008408473910912767,0.0,24000,24000,24000,24000,24000,24000,24000,24000,24000,24000,24000
GET,/api/v5/addons/search/?app=firefox&q=zzttTVCtDJ&lang=en-US,1,0,24209,24209.0,24209,24209,82.0,0.008408473910912767,0.0,24000,24000,24000,24000,24000,24000,24000,24000,24000,24000,24000
,Aggregated,483,0,24000,21196.67287784679,2381,26269,82.0,4.061292898970866,0.0,24000,25000,25000,25000,26000,26000,26000,26000,26000,26000,26000